RepRapFirmware height map file v2 generated at 2021-08-16 15:50, mean error -0.014, deviation 0.020
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
15.00,390.00,15.00,340.00,-1.00,75.00,65.00,6,6
 -0.028, -0.034, -0.037, -0.031, -0.035, -0.044
 -0.032, -0.016, -0.011, -0.000, -0.001, -0.004
 -0.040, -0.013,  0.003,  0.015,  0.009,  0.003
 -0.058, -0.029, -0.008,  0.007,  0.000, -0.010
 -0.053, -0.020,  0.003,  0.016,  0.006, -0.006
 -0.040, -0.014, -0.000,  0.015,  0.003, -0.019
