RepRapFirmware height map file v2 generated at 2021-08-16 16:31, mean error -0.008, deviation 0.021
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
15.00,390.00,15.00,340.00,-1.00,75.00,65.00,6,6
 -0.019, -0.021, -0.018, -0.005, -0.003, -0.012
 -0.012, -0.004,  0.006,  0.016,  0.018,  0.022
 -0.024, -0.000,  0.013,  0.026,  0.024,  0.025
 -0.048, -0.017, -0.004,  0.007,  0.007,  0.005
 -0.049, -0.021, -0.015,  0.000,  0.000,  0.003
 -0.054, -0.046, -0.040, -0.025, -0.022, -0.014
